,fuel,test_year,mileage,percentage,mileage_stderr
368,car_petrol,2011,161255.96227989404,0.7362686435736392,506.42003804411377
369,car_petrol,2011,168511.196367961,0.602495809834543,492.4576785295809
370,car_petrol,2011,169755.95443823474,0.4450358393818353,529.1904570000154
371,car_petrol,2011,170749.9530772234,0.3445198875094865,556.2277114427059
372,car_petrol,2011,172386.15481407262,0.256684795059707,661.9077567717268
373,car_petrol,2011,176273.71872727273,0.193963198321662,858.6612176807714
374,car_petrol,2011,178461.18292559902,0.1358157831054906,1062.1080596777322
375,car_petrol,2012,50880.3615263158,0.9952729878415236,1052.8409712278997
376,car_petrol,2012,69228.08102205883,0.963333629739498,1111.2551349159792
377,car_petrol,2012,82328.00446209387,0.9537140859164948,1195.9242723719594
378,car_petrol,2012,98261.39222222223,0.9439322927952748,1179.0295816756068
379,car_petrol,2012,117576.51778761063,0.927073403241182,1042.1955572734603
380,car_petrol,2012,128013.89223183392,0.8988993205208927,920.8270066563724
381,car_petrol,2012,140558.4768562484,0.8729103840682788,946.890832914248
382,car_petrol,2012,150250.97983783783,0.8534873173941093,615.7190688822903
383,car_petrol,2012,159984.31527230667,0.7480092987022778,513.3678216909457
384,car_petrol,2012,165537.45510066717,0.6372147054885777,466.49446378778885
385,car_petrol,2012,172395.5512131505,0.492312805064671,498.96056771247436
386,car_petrol,2012,170323.61348641198,0.341338980632613,538.9831741698779
387,car_petrol,2012,171803.4728107664,0.2519466852250462,683.1569878427815
388,car_petrol,2012,172901.41227074235,0.1805764112741169,783.4945070059807
389,car_petrol,2012,176562.85004242283,0.1327628917315129,1050.1070940714344
390,car_petrol,2012,177101.1547630426,0.0916909028049694,1385.9929497795276
391,car_petrol,2013,51072.09826589596,0.995545810421426,967.6836791293332
392,car_petrol,2013,63704.639981933164,0.9644665064028478,1117.5142139854936
393,car_petrol,2013,80102.41850785342,0.9559139586189436,1264.0730416852487
394,car_petrol,2013,98429.88030363039,0.9450995285805572,1327.0946258138229
395,car_petrol,2013,112034.3638969617,0.9337539236869966,1071.3989787054088
396,car_petrol,2013,128494.8998962536,0.9101811248808388,1087.3566780439626
397,car_petrol,2013,139284.71236972706,0.8728287987108736,843.8478549557757
398,car_petrol,2013,147695.14005948845,0.8305320056899004,813.8831959543758
399,car_petrol,2013,156121.74870084543,0.7903393738861599,517.56427606123
400,car_petrol,2013,163073.63227558535,0.6621291302574248,445.96838243375015
401,car_petrol,2013,167195.19638300498,0.5321003544648125,454.26368394810817
402,car_petrol,2013,174077.20262253113,0.3912502149340799,526.8053648254441
403,car_petrol,2013,172375.05653764313,0.2569266130349644,634.2474557954356
404,car_petrol,2013,173737.82177584735,0.182187375004197,793.00699537159
405,car_petrol,2013,173934.99047694754,0.1263381512283072,1073.4850600336945
406,car_petrol,2013,177976.03757781754,0.0917092069429917,1322.516906599086
407,car_petrol,2013,179233.84490005713,0.0640236591319247,1748.6848629921199
408,car_petrol,2014,48289.202918968695,0.9958803732426864,1008.8518357439989
409,car_petrol,2014,64023.59617195497,0.968309818732852,1223.4569993418202
410,car_petrol,2014,75165.250625,0.9605427395867042,1287.0554401732675
411,car_petrol,2014,96376.01557203391,0.9487582046603168,1247.8825583970013
412,car_petrol,2014,114671.46040130658,0.9352973800653476,1402.717038403091
413,car_petrol,2014,128165.21205645162,0.9185916208000298,1119.486534262168
414,car_petrol,2014,137674.4664227971,0.8866094693358755,885.0715538933523
415,car_petrol,2014,145100.42118099143,0.8370113914484691,673.7219383584837
416,car_petrol,2014,154343.6299440716,0.774543385490754,695.2180907905224
417,car_petrol,2014,160146.14290008903,0.7112926612712628,462.47706320259306
418,car_petrol,2014,165793.08127969442,0.5666793543466617,453.220164125864
419,car_petrol,2014,170828.61089900034,0.4310241112038531,498.3198846247147
420,car_petrol,2014,176503.8226255277,0.3029101631161901,594.4027197803044
421,car_petrol,2014,171730.81321110012,0.1907525616620413,750.4801539865871
422,car_petrol,2014,172353.8427247842,0.1310857626492156,996.854824018626
423,car_petrol,2014,174788.80226142475,0.0893258142411617,1334.1371034620224
424,car_petrol,2014,177062.42074818537,0.0649720948690647,1931.9333558016597
425,car_petrol,2014,176306.30321076236,0.0451146402655303,2183.0003645890483
426,car_petrol,2015,45469.96725490197,0.9846415999940468,812.5660310497196
427,car_petrol,2015,63316.869798657724,0.9682811251308489,1673.062165771544
428,car_petrol,2015,75138.21956412405,0.9632070164965733,1117.593138157107
429,car_petrol,2015,92493.64544597991,0.9538105034441312,1398.7325063708442
430,car_petrol,2015,111322.79338379341,0.9380515652503008,1115.2887577103766
431,car_petrol,2015,125081.91983596214,0.9192980552440893,1019.8273039093494
432,car_petrol,2015,137378.7335777126,0.8979500863675481,845.2995529391167
433,car_petrol,2015,145916.46897259387,0.8537718462027327,696.6744456934622
434,car_petrol,2015,152364.45394031223,0.7873821681450126,577.6419698661792
435,car_petrol,2015,159406.72440526975,0.7035789473684211,714.0084499840407
436,car_petrol,2015,164879.10270050511,0.6207099193244461,462.54987919577957
437,car_petrol,2015,170463.03250029773,0.4681057894325883,444.83335241751394
438,car_petrol,2015,173661.40293724043,0.3398448083857127,544.1996595288997
439,car_petrol,2015,178615.83801500162,0.230603624190518,666.4166094978541
440,car_petrol,2015,172501.802295082,0.1432492454836074,868.8746080448957
441,car_petrol,2015,171919.89773146852,0.096646573771702,1179.7865630863937
442,car_petrol,2015,173495.19918944844,0.0641888573226495,1598.6045868864117
443,car_petrol,2015,177916.26385496187,0.0475225044711777,1934.5561962444433
444,car_petrol,2015,178633.70047683924,0.0325239728036705,2600.1629808363577
445,car_petrol,2016,44965.01144484412,0.9786088456841904,654.2862172140675
446,car_petrol,2016,60232.29882352941,0.9578195171911964,859.3542237286251
447,car_petrol,2016,77179.95422370618,0.9637506612788852,954.2807622341413
448,car_petrol,2016,91819.18717391304,0.955848419795888,990.2939987407284
449,car_petrol,2016,105603.85272993769,0.9422587952475614,965.6026836591044
450,car_petrol,2016,123723.74292682928,0.923380170294055,924.0134700804897
451,car_petrol,2016,136136.94699965374,0.8994164526591192,808.0066060439145
452,car_petrol,2016,146088.6823939536,0.8679783802524781,609.7090338203498
453,car_petrol,2016,152519.5993623212,0.8059485224022879,572.3467807497617
454,car_petrol,2016,156997.3300844659,0.7193073635854357,466.3240117233908
455,car_petrol,2016,163298.8571576764,0.6158179231863442,571.6507912931806
456,car_petrol,2016,167144.11556279022,0.5211845189807924,416.72914179406513
457,car_petrol,2016,172181.32647569547,0.3720432702942527,457.9435573867932
458,car_petrol,2016,176119.34160273863,0.2600905544230476,579.0280646294523
459,car_petrol,2016,177434.58859911896,0.1716967144936036,712.4130783639154
460,car_petrol,2016,173366.71673246086,0.1068214345307431,1000.0688336455014
461,car_petrol,2016,170838.32168935428,0.0711898843106452,1218.7796835141257
462,car_petrol,2016,174971.90532160195,0.0466097631095278,1658.2197801737786
463,car_petrol,2016,176281.5355479452,0.03485862393256,2212.5906574460632
464,car_petrol,2016,183303.83262103508,0.0247324902884246,3698.29132259548
465,car_petrol,2018,41615.89367713005,0.9887007145647474,659.5473928961716
